article_id,chunk_id
397,397_semantic_0001
398,398_semantic_0000
398,398_semantic_0001
398,398_semantic_0002
398,398_semantic_0003
399,399_semantic_0000
399,399_semantic_0001
400,400_semantic_0000
400,400_semantic_0001
400,400_semantic_0002
401,401_semantic_0000
401,401_semantic_0001
402,402_semantic_0000
402,402_semantic_0001
402,402_semantic_0002
403,403_semantic_0000
403,403_semantic_0001
403,403_semantic_0002
403,403_semantic_0003
404,404_semantic_0000
404,404_semantic_0001
405,405_semantic_0000
405,405_semantic_0001
405,405_semantic_0002
405,405_semantic_0003
406,406_semantic_0000
407,407_semantic_0000
407,407_semantic_0001
407,407_semantic_0002
407,407_semantic_0003
408,408_semantic_0000
408,408_semantic_0001
408,408_semantic_0002
409,409_semantic_0000
409,409_semantic_0001
409,409_semantic_0002
410,410_semantic_0000
410,410_semantic_0001
410,410_semantic_0002
411,411_semantic_0000
411,411_semantic_0001
412,412_semantic_0000
412,412_semantic_0001
412,412_semantic_0002
413,413_semantic_0000
413,413_semantic_0001
413,413_semantic_0002
413,413_semantic_0003
414,414_semantic_0000
414,414_semantic_0001
414,414_semantic_0002
415,415_semantic_0000
415,415_semantic_0001
415,415_semantic_0002
415,415_semantic_0003
416,416_semantic_0000
416,416_semantic_0001
416,416_semantic_0002
417,417_semantic_0000
417,417_semantic_0001
417,417_semantic_0002
418,418_semantic_0000
418,418_semantic_0001
419,419_semantic_0000
419,419_semantic_0001
420,420_semantic_0000
420,420_semantic_0001
420,420_semantic_0002
421,421_semantic_0000
421,421_semantic_0001
421,421_semantic_0002
421,421_semantic_0003
422,422_semantic_0000
422,422_semantic_0001
423,423_semantic_0000
423,423_semantic_0001
423,423_semantic_0002
424,424_semantic_0000
424,424_semantic_0001
424,424_semantic_0002
424,424_semantic_0003
425,425_semantic_0000
425,425_semantic_0001
425,425_semantic_0002
426,426_semantic_0000
427,427_semantic_0000
427,427_semantic_0001
427,427_semantic_0002
428,428_semantic_0000
428,428_semantic_0001
429,429_semantic_0000
429,429_semantic_0001
429,429_semantic_0002
429,429_semantic_0003
429,429_semantic_0004
430,430_semantic_0000
430,430_semantic_0001
430,430_semantic_0002
430,430_semantic_0003
431,431_semantic_0000
431,431_semantic_0001
432,432_semantic_0000
432,432_semantic_0001
433,433_semantic_0000
433,433_semantic_0001
433,433_semantic_0002
433,433_semantic_0003
433,433_semantic_0004
434,434_semantic_0000
434,434_semantic_0001
434,434_semantic_0002
434,434_semantic_0003
435,435_semantic_0000
436,436_semantic_0000
436,436_semantic_0001
436,436_semantic_0002
436,436_semantic_0003
437,437_semantic_0000
437,437_semantic_0001
437,437_semantic_0002
437,437_semantic_0003
437,437_semantic_0004
438,438_semantic_0000
438,438_semantic_0001
438,438_semantic_0002
438,438_semantic_0003
439,439_semantic_0000
439,439_semantic_0001
439,439_semantic_0002
440,440_semantic_0000
440,440_semantic_0001
440,440_semantic_0002
440,440_semantic_0003
440,440_semantic_0004
441,441_semantic_0000
441,441_semantic_0001
442,442_semantic_0000
442,442_semantic_0001
442,442_semantic_0002
442,442_semantic_0003
443,443_semantic_0000
444,444_semantic_0000
444,444_semantic_0001
444,444_semantic_0002
444,444_semantic_0003
445,445_semantic_0000
445,445_semantic_0001
445,445_semantic_0002
445,445_semantic_0003
446,446_semantic_0000
446,446_semantic_0001
446,446_semantic_0002
446,446_semantic_0003
447,447_semantic_0000
447,447_semantic_0001
447,447_semantic_0002
448,448_semantic_0000
448,448_semantic_0001
448,448_semantic_0002
448,448_semantic_0003
448,448_semantic_0004
449,449_semantic_0000
449,449_semantic_0001
449,449_semantic_0002
449,449_semantic_0003
450,450_semantic_0000
450,450_semantic_0001
450,450_semantic_0002
450,450_semantic_0003
451,451_semantic_0000
451,451_semantic_0001
452,452_semantic_0000
452,452_semantic_0001
452,452_semantic_0002
452,452_semantic_0003
453,453_semantic_0000
453,453_semantic_0001
454,454_semantic_0000
454,454_semantic_0001
454,454_semantic_0002
454,454_semantic_0003
455,455_semantic_0000
455,455_semantic_0001
455,455_semantic_0002
456,456_semantic_0000
456,456_semantic_0001
457,457_semantic_0000
457,457_semantic_0001
457,457_semantic_0002
457,457_semantic_0003
458,458_semantic_0000
458,458_semantic_0001
458,458_semantic_0002
458,458_semantic_0003
459,459_semantic_0000
459,459_semantic_0001
460,460_semantic_0000
460,460_semantic_0001
461,461_semantic_0000
461,461_semantic_0001
462,462_semantic_0000
462,462_semantic_0001
462,462_semantic_0002
462,462_semantic_0003
463,463_semantic_0000
463,463_semantic_0001
463,463_semantic_0002
463,463_semantic_0003
464,464_semantic_0000
464,464_semantic_0001
464,464_semantic_0002
464,464_semantic_0003
465,465_semantic_0000
465,465_semantic_0001
465,465_semantic_0002
466,466_semantic_0000
466,466_semantic_0001
466,466_semantic_0002
467,467_semantic_0000
467,467_semantic_0001
467,467_semantic_0002
467,467_semantic_0003
468,468_semantic_0000
468,468_semantic_0001
469,469_semantic_0000
469,469_semantic_0001
470,470_semantic_0000
470,470_semantic_0001
471,471_semantic_0000
472,472_semantic_0000
472,472_semantic_0001
472,472_semantic_0002
473,473_semantic_0000
474,474_semantic_0000
474,474_semantic_0001
474,474_semantic_0002
474,474_semantic_0003
475,475_semantic_0000
475,475_semantic_0001
476,476_semantic_0000
476,476_semantic_0001
476,476_semantic_0002
476,476_semantic_0003
477,477_semantic_0000
477,477_semantic_0001
478,478_semantic_0000
478,478_semantic_0001
479,479_semantic_0000
479,479_semantic_0001
480,480_semantic_0000
480,480_semantic_0001
481,481_semantic_0000
481,481_semantic_0001
482,482_semantic_0000
482,482_semantic_0001
482,482_semantic_0002
482,482_semantic_0003
483,483_semantic_0000
483,483_semantic_0001
483,483_semantic_0002
483,483_semantic_0003
483,483_semantic_0004
484,484_semantic_0000
485,485_semantic_0000
485,485_semantic_0001
485,485_semantic_0002
486,486_semantic_0000
486,486_semantic_0001
487,487_semantic_0000
487,487_semantic_0001
488,488_semantic_0000
488,488_semantic_0001
488,488_semantic_0002
488,488_semantic_0003
489,489_semantic_0000
489,489_semantic_0001
490,490_semantic_0000
490,490_semantic_0001
490,490_semantic_0002
490,490_semantic_0003
491,491_semantic_0000
491,491_semantic_0001
492,492_semantic_0000
492,492_semantic_0001
493,493_semantic_0000
493,493_semantic_0001
494,494_semantic_0000
494,494_semantic_0001
494,494_semantic_0002
495,495_semantic_0000
495,495_semantic_0001
495,495_semantic_0002
496,496_semantic_0000
496,496_semantic_0001
497,497_semantic_0000
497,497_semantic_0001
497,497_semantic_0002
498,498_semantic_0000
498,498_semantic_0001
499,499_semantic_0000
499,499_semantic_0001
499,499_semantic_0002
499,499_semantic_0003
500,500_semantic_0000
500,500_semantic_0001
500,500_semantic_0002
500,500_semantic_0003
501,501_semantic_0000
501,501_semantic_0001
502,502_semantic_0000
502,502_semantic_0001
502,502_semantic_0002
502,502_semantic_0003
502,502_semantic_0004
503,503_semantic_0000
503,503_semantic_0001
503,503_semantic_0002
504,504_semantic_0000
504,504_semantic_0001
504,504_semantic_0002
505,505_semantic_0000
505,505_semantic_0001
505,505_semantic_0002
506,506_semantic_0000
506,506_semantic_0001
506,506_semantic_0002
507,507_semantic_0000
508,508_semantic_0000
508,508_semantic_0001
509,509_semantic_0000
509,509_semantic_0001
509,509_semantic_0002
509,509_semantic_0003
510,510_semantic_0000
510,510_semantic_0001
511,511_semantic_0000
511,511_semantic_0001
512,512_semantic_0000
512,512_semantic_0001
512,512_semantic_0002
512,512_semantic_0003
512,512_semantic_0004
513,513_semantic_0000
513,513_semantic_0001
513,513_semantic_0002
513,513_semantic_0003
514,514_semantic_0000
514,514_semantic_0001
514,514_semantic_0002
514,514_semantic_0003
515,515_semantic_0000
515,515_semantic_0001
516,516_semantic_0000
516,516_semantic_0001
517,517_semantic_0000
517,517_semantic_0001
518,518_semantic_0000
518,518_semantic_0001
518,518_semantic_0002
519,519_semantic_0000
519,519_semantic_0001
519,519_semantic_0002
520,520_semantic_0000
520,520_semantic_0001
521,521_semantic_0000
521,521_semantic_0001
521,521_semantic_0002
521,521_semantic_0003
521,521_semantic_0004
522,522_semantic_0000
522,522_semantic_0001
522,522_semantic_0002
523,523_semantic_0000
523,523_semantic_0001
523,523_semantic_0002
524,524_semantic_0000
525,525_semantic_0000
525,525_semantic_0001
525,525_semantic_0002
526,526_semantic_0000
526,526_semantic_0001
526,526_semantic_0002
526,526_semantic_0003
527,527_semantic_0000
527,527_semantic_0001
527,527_semantic_0002
527,527_semantic_0003
528,528_semantic_0000
528,528_semantic_0001
528,528_semantic_0002
528,528_semantic_0003
528,528_semantic_0004
529,529_semantic_0000
529,529_semantic_0001
529,529_semantic_0002
530,530_semantic_0000
530,530_semantic_0001
531,531_semantic_0000
531,531_semantic_0001
531,531_semantic_0002
532,532_semantic_0000
532,532_semantic_0001
533,533_semantic_0000
533,533_semantic_0001
533,533_semantic_0002
533,533_semantic_0003
534,534_semantic_0000
535,535_semantic_0000
536,536_semantic_0000
536,536_semantic_0001
536,536_semantic_0002
537,537_semantic_0000
537,537_semantic_0001
537,537_semantic_0002
537,537_semantic_0003
538,538_semantic_0000
538,538_semantic_0001
538,538_semantic_0002
539,539_semantic_0000
539,539_semantic_0001
540,540_semantic_0000
540,540_semantic_0001
540,540_semantic_0002
540,540_semantic_0003
540,540_semantic_0004
541,541_semantic_0000
541,541_semantic_0001
541,541_semantic_0002
541,541_semantic_0003
542,542_semantic_0000
542,542_semantic_0001
542,542_semantic_0002
543,543_semantic_0000
543,543_semantic_0001
543,543_semantic_0002
543,543_semantic_0003
544,544_semantic_0000
544,544_semantic_0001
544,544_semantic_0002
545,545_semantic_0000
545,545_semantic_0001
545,545_semantic_0002
546,546_semantic_0000
546,546_semantic_0001
546,546_semantic_0002
546,546_semantic_0003
547,547_semantic_0000
548,548_semantic_0000
548,548_semantic_0001
549,549_semantic_0000
549,549_semantic_0001
549,549_semantic_0002
549,549_semantic_0003
550,550_semantic_0000
550,550_semantic_0001
550,550_semantic_0002
550,550_semantic_0003
551,551_semantic_0000
552,552_semantic_0000
552,552_semantic_0001
553,553_semantic_0000
553,553_semantic_0001
553,553_semantic_0002
553,553_semantic_0003
554,554_semantic_0000
554,554_semantic_0001
554,554_semantic_0002
554,554_semantic_0003
555,555_semantic_0000
555,555_semantic_0001
556,556_semantic_0000
556,556_semantic_0001
556,556_semantic_0002
557,557_semantic_0000
557,557_semantic_0001
557,557_semantic_0002
558,558_semantic_0000
558,558_semantic_0001
558,558_semantic_0002
558,558_semantic_0003
559,559_semantic_0000
559,559_semantic_0001
559,559_semantic_0002
559,559_semantic_0003
560,560_semantic_0000
560,560_semantic_0001
561,561_semantic_0000
561,561_semantic_0001
561,561_semantic_0002
561,561_semantic_0003
562,562_semantic_0000
562,562_semantic_0001
563,563_semantic_0000
563,563_semantic_0001
563,563_semantic_0002
564,564_semantic_0000
564,564_semantic_0001
564,564_semantic_0002
564,564_semantic_0003
565,565_semantic_0000
565,565_semantic_0001
565,565_semantic_0002
565,565_semantic_0003
565,565_semantic_0004
566,566_semantic_0000
566,566_semantic_0001
566,566_semantic_0002
566,566_semantic_0003
567,567_semantic_0000
567,567_semantic_0001
567,567_semantic_0002
568,568_semantic_0000
568,568_semantic_0001
568,568_semantic_0002
568,568_semantic_0003
568,568_semantic_0004
569,569_semantic_0000
569,569_semantic_0001
569,569_semantic_0002
570,570_semantic_0000
570,570_semantic_0001
571,571_semantic_0000
572,572_semantic_0000
572,572_semantic_0001
572,572_semantic_0002
572,572_semantic_0003
573,573_semantic_0000
573,573_semantic_0001
573,573_semantic_0002
573,573_semantic_0003
574,574_semantic_0000
574,574_semantic_0001
575,575_semantic_0000
575,575_semantic_0001
575,575_semantic_0002
575,575_semantic_0003
576,576_semantic_0000
576,576_semantic_0001
576,576_semantic_0002
577,577_semantic_0000
577,577_semantic_0001
578,578_semantic_0000
578,578_semantic_0001
579,579_semantic_0000
579,579_semantic_0001
579,579_semantic_0002
580,580_semantic_0000
580,580_semantic_0001
580,580_semantic_0002
581,581_semantic_0000
581,581_semantic_0001
581,581_semantic_0002
581,581_semantic_0003
581,581_semantic_0004
582,582_semantic_0000
582,582_semantic_0001
582,582_semantic_0002
582,582_semantic_0003
583,583_semantic_0000
583,583_semantic_0001
584,584_semantic_0000
584,584_semantic_0001
584,584_semantic_0002
584,584_semantic_0003
585,585_semantic_0000
585,585_semantic_0001
585,585_semantic_0002
586,586_semantic_0000
586,586_semantic_0001
586,586_semantic_0002
586,586_semantic_0003
587,587_semantic_0000
587,587_semantic_0001
587,587_semantic_0002
587,587_semantic_0003
588,588_semantic_0000
588,588_semantic_0001
588,588_semantic_0002
588,588_semantic_0003
589,589_semantic_0000
589,589_semantic_0001
589,589_semantic_0002
590,590_semantic_0000
590,590_semantic_0001
590,590_semantic_0002
590,590_semantic_0003
591,591_semantic_0000
591,591_semantic_0001
591,591_semantic_0002
591,591_semantic_0003
592,592_semantic_0000
592,592_semantic_0001
592,592_semantic_0002
592,592_semantic_0003
593,593_semantic_0000
593,593_semantic_0001
593,593_semantic_0002
593,593_semantic_0003
594,594_semantic_0000
594,594_semantic_0001
594,594_semantic_0002
594,594_semantic_0003
595,595_semantic_0000
595,595_semantic_0001
596,596_semantic_0000
596,596_semantic_0001
596,596_semantic_0002
597,597_semantic_0000
597,597_semantic_0001
597,597_semantic_0002
598,598_semantic_0000
598,598_semantic_0001
598,598_semantic_0002
598,598_semantic_0003
599,599_semantic_0000
599,599_semantic_0001
599,599_semantic_0002
600,600_semantic_0000
600,600_semantic_0001
600,600_semantic_0002
600,600_semantic_0003
600,600_semantic_0004
601,601_semantic_0000
601,601_semantic_0001
601,601_semantic_0002
602,602_semantic_0000
602,602_semantic_0001
603,603_semantic_0000
603,603_semantic_0001
603,603_semantic_0002
604,604_semantic_0000
604,604_semantic_0001
604,604_semantic_0002
605,605_semantic_0000
605,605_semantic_0001
605,605_semantic_0002
606,606_semantic_0000
606,606_semantic_0001
606,606_semantic_0002
607,607_semantic_0000
607,607_semantic_0001
608,608_semantic_0000
608,608_semantic_0001
609,609_semantic_0000
609,609_semantic_0001
609,609_semantic_0002
610,610_semantic_0000
610,610_semantic_0001
610,610_semantic_0002
611,611_semantic_0000
611,611_semantic_0001
612,612_semantic_0000
612,612_semantic_0001
612,612_semantic_0002
612,612_semantic_0003
612,612_semantic_0004
613,613_semantic_0000
613,613_semantic_0001
614,614_semantic_0000
614,614_semantic_0001
614,614_semantic_0002
615,615_semantic_0000
615,615_semantic_0001
615,615_semantic_0002
615,615_semantic_0003
615,615_semantic_0004
616,616_semantic_0000
616,616_semantic_0001
616,616_semantic_0002
616,616_semantic_0003
617,617_semantic_0000
617,617_semantic_0001
618,618_semantic_0000
618,618_semantic_0001
618,618_semantic_0002
619,619_semantic_0000
619,619_semantic_0001
620,620_semantic_0000
620,620_semantic_0001
620,620_semantic_0002
620,620_semantic_0003
620,620_semantic_0004
621,621_semantic_0000
622,622_semantic_0000
623,623_semantic_0000
623,623_semantic_0001
623,623_semantic_0002
623,623_semantic_0003
623,623_semantic_0004
624,624_semantic_0000
624,624_semantic_0001
624,624_semantic_0002
625,625_semantic_0000
625,625_semantic_0001
625,625_semantic_0002
625,625_semantic_0003
625,625_semantic_0004
626,626_semantic_0000
626,626_semantic_0001
627,627_semantic_0000
627,627_semantic_0001
627,627_semantic_0002
627,627_semantic_0003
627,627_semantic_0004
628,628_semantic_0000
628,628_semantic_0001
629,629_semantic_0000
630,630_semantic_0000
630,630_semantic_0001
631,631_semantic_0000
631,631_semantic_0001
631,631_semantic_0002
632,632_semantic_0000
632,632_semantic_0001
632,632_semantic_0002
633,633_semantic_0000
633,633_semantic_0001
